source,target,mor
Cebpa,Top2a,1.0
Cebpa,Trf,1.0
Cebpa,Tsc22d3,1.0
Cebpa,Uhrf1,1.0
Cebpa,Vldlr,1.0
Cebpa,Xdh,1.0
Cebpb,Abcb1a,1.0
Cebpb,Abcb1b,1.0
Cebpb,Adm,1.0
Cebpb,Alb,1.0
Cebpb,Asns,1.0
Cebpb,Bcl2l1,1.0
Cebpb,Cdkn1a,1.0
Cebpb,Crp,1.0
Cebpb,Csf3r,1.0
Cebpb,Csrp1,1.0
Cebpb,Cyp19a1,-1.0
Cebpb,F8,1.0
Cebpb,Fasl,1.0
Cebpb,Fos,1.0
Cebpb,Furin,1.0
Cebpb,Gadd45g,1.0
Cebpb,Gfer,-1.0
Cebpb,Hp,1.0
Cebpb,Igf2,1.0
Cebpb,Il10,1.0
Cebpb,Il12b,1.0
Cebpb,Il1b,1.0
Cebpb,Il24,1.0
Cebpb,Il3,1.0
Cebpb,Il4,1.0
Cebpb,Il5,1.0
Cebpb,Il6,1.0
Cebpb,Insr,1.0
Cebpb,Prl,1.0
Cebpb,Ptgs2,1.0
Cebpb,Sftpd,1.0
Cebpb,Slc10a1,1.0
Cebpb,Slc19a1,1.0
Cebpb,Star,1.0
Cebpb,Tnf,1.0
Cebpb,Tnfaip6,1.0
Cebpb,Top1,1.0
Cebpb,Xbp1,1.0
Cebpd,Alox5ap,1.0
Cebpd,C3,1.0
Cebpd,Cftr,1.0
Cebpd,Cyp19a1,-1.0
Cebpd,Gadd45g,1.0
Cebpd,Pou5f1,1.0
Cebpd,Ptgs2,1.0
Cebpd,Tnf,1.0
Cebpd,Ccnd1,1.0
Cebpd,Gramd1a,1.0
Cebpd,Il6,1.0
Cebpd,Nfil3,1.0
Cebpd,Trf,1.0
Cebpg,Sftpd,1.0
Cebpg,Aig1,1.0
Cebpg,Arhgap25,1.0
Cebpg,Atp2a2,1.0
Cebpg,Brd4,1.0
Cebpg,Cecr2,1.0
Cebpg,Chn2,1.0
Cebpg,Clip1,1.0
Cebpg,Cpq,1.0
Cebpg,Creb5,1.0
Cebpg,Cryzl1,1.0
Cebpg,Cyp19a1,1.0
Cebpg,Dpysl2,1.0
Cebpg,Dst,1.0
Cebpg,Edem1,1.0
Cebpg,Elmsan1,1.0
Cebpg,Epas1,1.0
Cebpg,Eps15,1.0
Cebpg,Fggy,1.0
Cebpg,Fryl,1.0
Cebpg,Fyn,1.0
Cebpg,Grhl2,1.0
Cebpg,Hdac9,1.0
Cebpg,Hk1,1.0
Cebpg,Lipc,1.0
Cebpg,Map4,1.0
Cebpg,Mical2,1.0
Cebpg,Mthfd1l,1.0
Cebpg,Nfib,1.0
Cebpg,Nfil3,1.0
Cebpg,Phf3,1.0
Cebpg,Pik3r1,1.0
Cebpg,Ptp4a2,1.0
Cebpg,Rock2,1.0
Cebpg,Rp1,1.0
Cebpg,Rtn4,1.0
Cebpg,Slc38a1,1.0
Cebpg,Slc9a1,1.0
Cebpg,Sox6,1.0
Cebpg,Tbc1d31,1.0
Cebpg,Tcf4,1.0
Cebpg,Trib1,1.0
Cebpg,Trib3,1.0
Cebpg,Vav3,1.0
Cebpg,Wdr64,1.0
Clock,Bhlhe40,1.0
Clock,Bhlhe41,1.0
Clock,Cry1,1.0
Clock,Cry2,1.0
Clock,Nr1d2,1.0
Clock,Per1,1.0
Clock,Per2,1.0
Clock,Per3,1.0
Clock,Acoxl,1.0
Clock,Atp9b,1.0
Clock,Cdh22,1.0
Clock,Cdh23,1.0
Clock,Celsr1,1.0
Clock,Chchd6,1.0
Clock,Cmip,1.0
Clock,Col6a1,1.0
Clock,Coro2b,1.0
Clock,Creb5,1.0
Clock,Dennd3,1.0
Clock,Dlgap1,1.0
Clock,Dnaaf5,1.0
Clock,Fam91a1,1.0
Clock,Gas7,1.0
Clock,Get4,1.0
Clock,Gli3,1.0
Clock,Inpp5a,1.0
Clock,Iqsec1,1.0
Clock,Itgb2,1.0
Clock,Jcad,1.0
Clock,Larp1,1.0
Clock,Magi1,1.0
Clock,Mical2,1.0
Clock,Pcyt1a,1.0
Clock,Pkd1l1,1.0
Clock,Ppfia1,1.0
Clock,Prex1,1.0
Clock,Prkag2,1.0
Clock,Ptk2,1.0
Clock,Rbfox1,1.0
Clock,Rgs12,1.0
Clock,Rgs6,1.0
Clock,Sec14l1,1.0
Clock,Sipa1l1,1.0
Clock,Smoc2,1.0
Clock,Sptbn4,1.0
Clock,Tiam1,1.0
Clock,Tns1,1.0
Clock,Tns3,1.0
Clock,Trappc9,1.0
Clock,Wdr66,1.0
Clock,Zdhhc14,1.0
Creb1,Adra1a,1.0
Creb1,Aqp2,1.0
Creb1,Aqp3,1.0
Creb1,Bcl2,1.0
Creb1,Bdkrb1,1.0
Creb1,Bdnf,1.0
Creb1,Ccl5,1.0
Creb1,Ccnd1,1.0
Creb1,Cd4,1.0
Creb1,Cdk11b,1.0
Creb1,Cga,1.0
Creb1,Ciita,1.0
Creb1,Cpt1a,1.0
Creb1,Cxcr4,1.0
Creb1,Cyp11a1,1.0
Creb1,Cyp17a1,1.0
Creb1,Cyp19a1,1.0
Creb1,Dbh,1.0
Creb1,Dio2,1.0
Creb1,Egr1,1.0
Creb1,Erbb2,1.0
Creb1,Etv3,1.0
Creb1,Flt1,1.0
Creb1,Fn1,1.0
Creb1,Fos,1.0
Creb1,G6pc,1.0
Creb1,H2-Ab1,1.0
Creb1,H2-Ea,1.0
Creb1,H2-Ob,1.0
Creb1,Hmox1,-1.0
Creb1,Hpgd,1.0
Creb1,Ifng,1.0
Creb1,Il10,1.0
Creb1,Il2,1.0
Creb1,Il5ra,1.0
Creb1,Il6,1.0
Creb1,Ins1,1.0
Creb1,Ins2,1.0
Creb1,Jun,-1.0
Creb1,Mitf,1.0
Creb1,Msmb,1.0
Creb1,Muc4,1.0
Creb1,Muc5ac,1.0
Creb1,Nf1,1.0
Creb1,Nolc1,1.0
Creb1,Npy,1.0
Creb1,Nr4a2,1.0
Creb1,Nr4a3,1.0
Creb1,Nts,1.0
Creb1,Odc1,1.0
Creb1,Pck1,1.0
Creb1,Pck2,1.0
Creb1,Pcsk1,1.0
Creb1,Pdyn,1.0
Creb1,Plat,-1.0
Creb1,Pold2,1.0
Creb1,Ppp2ca,1.0
Creb1,Psen1,1.0
Creb1,Ptgs2,1.0
Creb1,Rarb,1.0
Creb1,Ren1,1.0
Creb1,Rrm2b,1.0
Creb1,Slc19a1,1.0
Creb1,Slc20a1,1.0
Creb1,Spry2,1.0
Creb1,Star,1.0
Creb1,Tg,1.0
Creb1,Th,1.0
Creb1,Trh,1.0
Creb1,Ucp1,1.0
Creb1,Ugt8a,1.0
Creb1,Uxt,1.0
Creb1,Vegfa,1.0
Creb1,Vip,1.0
Creb3,H13,1.0
Creb3,Prpf31,1.0
Creb3,Ano10,1.0
Creb3,Bhlhe40,1.0
Creb3,Cap1,1.0
Creb3,Chchd6,1.0
Creb3,Dnajb12,1.0
Creb3,Dtnbp1,1.0
Creb3,Esyt2,1.0
Creb3,Galnt2,1.0
Creb3,Galnt2l,1.0
Creb3,Lamtor5,1.0
Creb3,Mad2l1bp,1.0
Creb3,Mthfr,1.0
Creb3,Pcbp1,1.0
Creb3,Pcna,1.0
Creb3,Pttg1ip,1.0
Creb3,Runx1,1.0
Creb3,Srgn,1.0
Creb3,St3gal2,1.0
Creb3,Stat3,1.0
Creb3,Ston2,1.0
Creb3,Sub1,1.0
Creb3,Utp11,1.0
Creb3l1,Slc1a4,-1.0
Creb3l1,Vegfa,1.0
Creb3l1,Arhgef1,1.0
Creb3l1,Arid1a,1.0
Creb3l1,Asph,1.0
Creb3l1,Bcar1,1.0
Creb3l1,Cercam,1.0
Creb3l1,Fndc3b,1.0
Creb3l1,Hmgb1,1.0
Creb3l1,Kcnk1,1.0
Creb3l1,Mad2l1bp,1.0
Creb3l1,Mtdh,1.0
Creb3l1,Nrsn2,1.0
Creb3l1,Parvb,1.0
Creb3l1,Plec,1.0
Creb3l1,Runx1,1.0
Creb3l1,Serpinh1,1.0
Creb3l1,Star,1.0
Creb3l1,Stard10,1.0
Creb3l1,Txndc5,1.0
Creb3l1,Ubc,1.0
Crem,Ccna2,-1.0
Crem,Cd247,-1.0
Crem,Dusp1,-1.0
Crem,Fos,-1.0
Crem,Il2,-1.0
Crem,Cd86,1.0
Crem,Gpcpd1,1.0
Crem,Pde4a,1.0
Crem,Arid1a,1.0
Crem,Arid5b,1.0
Crem,Atf3,1.0
Crem,Cmip,1.0
Crem,Creb3l2,1.0
Crem,Creb5,1.0
Crem,Ern1,1.0
Crem,Esyt2,1.0
Crem,Fscn1,1.0
Crem,Gadd45a,1.0
Crem,Gata2,1.0
Crem,Hdac4,1.0
Crem,Hivep2,1.0
Crem,Kdm4c,1.0
Crem,Lims1,1.0
Crem,Litaf,1.0
Crem,Lpcat1,1.0
Crem,Msi2,1.0
Crem,Nav2,1.0
Crem,Nfatc1,1.0
Crem,Nr4a2,1.0
Crem,Pde4b,1.0
Crem,Plcl2,1.0
Crem,Prkce,1.0
Crem,Prkcz,1.0
Crem,Ptma,1.0
Crem,Ptp4a2,1.0
Crem,Ptprs,1.0
Crem,Ptpru,1.0
Crem,Rara,1.0
Crem,Rreb1,1.0
Crem,Sh2b3,1.0
Crem,Sh3bp5,1.0
Crem,Slc25a25,1.0
Crem,Snd1,1.0
Crem,St7,1.0
Crem,Sub1,1.0
Crem,Tgif1,1.0
Crem,Thada,1.0
Crem,Trim69,1.0
Crem,Ube2h,1.0
Crem,Usp9x,1.0
Crem,Zdhhc14,1.0
Ctcf,Abca2,1.0
Ctcf,Ackr3,1.0
Ctcf,Actr3,-1.0
Ctcf,Acvr1c,1.0
Ctcf,Ahcyl1,1.0
Ctcf,Akt1,-1.0
Ctcf,Aldh1a3,-1.0
Ctcf,Ang,1.0
Ctcf,Ang2,1.0
Ctcf,Ang4,1.0
Ctcf,Ang5,1.0
Ctcf,Ang6,1.0
Ctcf,Ankrd46,1.0
Ctcf,App,1.0
Ctcf,Arl2,-1.0
Ctcf,Asap2,1.0
Ctcf,Atn1,1.0
Ctcf,Atxn7,1.0
Ctcf,B4galnt1,1.0
Ctcf,Batf2,1.0
Ctcf,Bcl2l14,-1.0
Ctcf,Bcl6,-1.0
Ctcf,Bicd2,1.0
Ctcf,C1ra,1.0
Ctcf,C1rb,1.0
Ctcf,Ccnd1,1.0
Ctcf,Cd80,1.0
Ctcf,Celsr3,1.0
Ctcf,Cep135,1.0
Ctcf,Cftr,1.0
Ctcf,Chrna6,1.0
Ctcf,Cideb,1.0
Ctcf,Cnih1,1.0
Ctcf,Col27a1,1.0
Ctcf,Commd2,-1.0
Ctcf,Csf2,1.0
Ctcf,Defb36,1.0
Ctcf,Dip2b,1.0
Ctcf,Dmkn,1.0
Ctcf,Dmpk,1.0
Ctcf,Elp5,1.0
Ctcf,Ephb1,1.0
Ctcf,Epx,1.0
Ctcf,Esrp2,-1.0
Ctcf,Etnk2,1.0
Ctcf,Fbxo7,1.0
Ctcf,Galnt6,1.0
Ctcf,Galt,1.0
Ctcf,Gas7,1.0
Ctcf,Gpr156,-1.0
Ctcf,Grin3a,1.0
Ctcf,Haus7,-1.0
Ctcf,Hebp2,1.0
Ctcf,Hmcn1,1.0
Ctcf,Hs1bp3,1.0
Ctcf,Hspa5,1.0
Ctcf,Igf2,1.0
Ctcf,Il19,1.0
Ctcf,Ipo13,1.0
Ctcf,Irak2,1.0
Ctcf,Ksr1,1.0
Ctcf,Lpin3,1.0
Ctcf,Lrrc59,1.0
Ctcf,Mb,1.0
Ctcf,Mcm10,1.0
Ctcf,Mrpl17,1.0
Ctcf,Myc,-1.0
Ctcf,Myd88,1.0
Ctcf,Nbn,1.0
Ctcf,Ncbp3,1.0
Ctcf,Nes,1.0
Ctcf,Nf1,1.0
Ctcf,Nfe2l2,1.0
Ctcf,Npc1,-1.0
Ctcf,Nt5c3,-1.0
Ctcf,Pbxip1,1.0
Ctcf,Plxnb3,1.0
Ctcf,Pmpcb,1.0
Ctcf,Pomt2,1.0
Ctcf,Pou1f1,1.0
Ctcf,Ppard,1.0
Ctcf,Pprc1,1.0
Ctcf,Prss35,1.0
Ctcf,Ptpa,1.0
Ctcf,Ptprg,1.0
Ctcf,Rad21,1.0
Ctcf,Rarres1,1.0
Ctcf,Rbl2,1.0
Ctcf,Rbm39,-1.0
Ctcf,Rbms3,-1.0
Ctcf,Rpp30,1.0
Ctcf,S100z,-1.0
Ctcf,Six5,1.0
Ctcf,Slc6a4,1.0
Ctcf,Smim7,1.0
Ctcf,Stab2,-1.0
Ctcf,Tbc1d14,1.0
Ctcf,Tert,-1.0
Ctcf,Tmbim6,1.0
Ctcf,Tnfrsf18,-1.0
Ctcf,Trappc6a,1.0
Ctcf,Tro,-1.0
Ctcf,Tsfm,1.0
Ctcf,Tysnd1,1.0
Ctcf,Wt1,1.0
Ctcf,Zfp462,-1.0
Ctcf,Zfp804b,1.0
Ctcf,Znhit2,-1.0
Ctcfl,Actb,1.0
Ctcfl,Adgrb2,1.0
Ctcfl,Adssl1,1.0
Ctcfl,Anks6,1.0
Ctcfl,Atg16l2,1.0
Ctcfl,C77080,1.0
Ctcfl,Cabin1,1.0
Ctcfl,Cacna1h,1.0
Ctcfl,Cbx4,1.0
Ctcfl,Cbx8,1.0
Ctcfl,Cdh24,1.0
Ctcfl,Chd5,1.0
Ctcfl,Col13a1,1.0
Ctcfl,Col27a1,1.0
Ctcfl,Crip2,1.0
Ctcfl,Csk,1.0
Ctcfl,Ctbp1,1.0
Ctcfl,Dgkz,1.0
Ctcfl,Diaph1,1.0
Ctcfl,Fibcd1,1.0
Ctcfl,Flt3l,1.0
Ctcfl,Gad1,1.0
Ctcfl,Gbx1,1.0
Ctcfl,Gnai2,1.0
Ctcfl,Igdcc4,1.0
Ctcfl,Inka2,1.0
Ctcfl,Jag2,1.0
Ctcfl,Kcnip3,1.0
Ctcfl,Kcnt1,1.0
Ctcfl,Lzts2,1.0
Ctcfl,Mapk8ip3,1.0
Ctcfl,Mast1,1.0
Ctcfl,Mib1,1.0
Ctcfl,Ndufa4l2,1.0
Ctcfl,Nelfa,1.0
Ctcfl,Nfe2l2,1.0
Ctcfl,Nrarp,1.0
Ctcfl,Nrxn2,1.0
Ctcfl,Piezo1,1.0
Ctcfl,Pim1,1.0
Ctcfl,Plekhg5,1.0
Ctcfl,Ppm1f,1.0
Ctcfl,Pura,1.0
Ctcfl,Pxn,1.0
Ctcfl,Radil,1.0
Ctcfl,Ror2,1.0
Ctcfl,Speg,1.0
Ctcfl,Svil,1.0
Ctcfl,Tbc1d14,1.0
Ctcfl,Zbtb7a,1.0
Ctcfl,Zfp398,1.0
Ctcfl,Zfp423,1.0
Ctcfl,Zmiz1,1.0
Cux1,Ect2,-1.0
Cux1,Racgap1,-1.0
Cux1,Eef2,1.0
Cux1,Fto,1.0
Cux1,Ahcy,1.0
Cux1,Ahi1,1.0
Cux1,Aloxe3,1.0
Cux1,Apob,1.0
Cux1,Arid5b,1.0
Cux1,Axin2,1.0
Cux1,Clec16a,1.0
Cux1,Cr2,1.0
Cux1,Daam1,1.0
Cux1,Depdc1b,1.0
Cux1,Etl4,1.0
Cux1,Etv4,1.0
Cux1,Gmds,1.0
Cux1,Hspd1,1.0
Cux1,Itgb4,1.0
Cux1,Itgb5,1.0
Cux1,Jade1,1.0
Cux1,Kifc3,1.0
Cux1,Macf1,1.0
Cux1,Med15,1.0
Cux1,Myadm,1.0
Cux1,Nfic,1.0
Cux1,Pim1,1.0
Cux1,Prex1,1.0
Cux1,Puf60,1.0
Cux1,Rbck1,1.0
Cux1,Septin9,1.0
Cux1,Slc16a3,1.0
Cux1,Slc30a10,1.0
Cux1,Sptbn1,1.0
Cux1,Sqstm1,1.0
Cux1,Srcin1,1.0
Cux1,Tbc1d1,1.0
Cux1,Tbc1d5,1.0
Cux1,Tex2,1.0
Cux1,Ubac1,1.0
Cux1,Zfand3,1.0
Duxbl1,Adamts9,1.0
Duxbl1,Ano4,1.0
Duxbl1,Atf7ip,1.0
Duxbl1,Auts2,1.0
Duxbl1,Ccdc171,1.0
Duxbl1,Cd200r1,1.0
Duxbl1,Cd200r2,1.0
Duxbl1,Cd200r3,1.0
Duxbl1,Cd200r4,1.0
Duxbl1,Cep290,1.0
Duxbl1,Cpeb3,1.0
Duxbl1,Cxcl13,1.0
Duxbl1,Dmd,1.0
Duxbl1,Eml5,1.0
Duxbl1,Esrrg,1.0
Duxbl1,Exoc4,1.0
Duxbl1,Fbxl5,1.0
Duxbl1,Filip1l,1.0
Duxbl1,Gtf2f1,1.0
Duxbl1,Ift81,1.0
Duxbl1,Nnt,1.0
Duxbl1,Nrde2,1.0
Duxbl1,Nup54,1.0
Duxbl1,Palmd,1.0
Duxbl1,Pms1,1.0
Duxbl1,Prkch,1.0
Duxbl1,Psen1,1.0
Duxbl1,Rai14,1.0
Duxbl1,Rbbp6,1.0
Duxbl1,Rhobtb3,1.0
Duxbl1,Slc14a2,1.0
Duxbl1,Slc2a2,1.0
Duxbl1,Stim2,1.0
Duxbl1,Sybu,1.0
Duxbl1,Tapt1,1.0
Duxbl1,Tmem131l,1.0
Duxbl1,Tmtc1,1.0
Duxbl1,Usp3,1.0
Duxbl1,Xirp2,1.0
Duxbl1,Zeb2,1.0
Duxbl2,Adamts9,1.0
Duxbl2,Ano4,1.0
Duxbl2,Atf7ip,1.0
Duxbl2,Auts2,1.0
Duxbl2,Ccdc171,1.0
Duxbl2,Cd200r1,1.0
Duxbl2,Cd200r2,1.0
Duxbl2,Cd200r3,1.0
Duxbl2,Cd200r4,1.0
Duxbl2,Cep290,1.0
Duxbl2,Cpeb3,1.0
Duxbl2,Cxcl13,1.0
Duxbl2,Dmd,1.0
Duxbl2,Eml5,1.0
Duxbl2,Esrrg,1.0
Duxbl2,Exoc4,1.0
Duxbl2,Fbxl5,1.0
Duxbl2,Filip1l,1.0
Duxbl2,Gtf2f1,1.0
Duxbl2,Ift81,1.0
Duxbl2,Nnt,1.0
Duxbl2,Nrde2,1.0
Duxbl2,Nup54,1.0
Duxbl2,Palmd,1.0
Duxbl2,Pms1,1.0
Duxbl2,Prkch,1.0
Duxbl2,Psen1,1.0
Duxbl2,Rai14,1.0
Duxbl2,Rbbp6,1.0
Duxbl2,Rhobtb3,1.0
Duxbl2,Slc14a2,1.0
Duxbl2,Slc2a2,1.0
Duxbl2,Stim2,1.0
Duxbl2,Sybu,1.0
Duxbl2,Tapt1,1.0
Duxbl2,Tmem131l,1.0
Duxbl2,Tmtc1,1.0
Duxbl2,Usp3,1.0
Duxbl2,Xirp2,1.0
Duxbl2,Zeb2,1.0
Duxbl3,Adamts9,1.0
Duxbl3,Ano4,1.0
Duxbl3,Atf7ip,1.0
Duxbl3,Auts2,1.0
Duxbl3,Ccdc171,1.0
Duxbl3,Cd200r1,1.0
Duxbl3,Cd200r2,1.0
Duxbl3,Cd200r3,1.0
Duxbl3,Cd200r4,1.0
Duxbl3,Cep290,1.0
Duxbl3,Cpeb3,1.0
Duxbl3,Cxcl13,1.0
Duxbl3,Dmd,1.0
Duxbl3,Eml5,1.0
Duxbl3,Esrrg,1.0
Duxbl3,Exoc4,1.0
Duxbl3,Fbxl5,1.0
Duxbl3,Filip1l,1.0
Duxbl3,Gtf2f1,1.0
Duxbl3,Ift81,1.0
Duxbl3,Nnt,1.0
Duxbl3,Nrde2,1.0
Duxbl3,Nup54,1.0
Duxbl3,Palmd,1.0
Duxbl3,Pms1,1.0
Duxbl3,Prkch,1.0
Duxbl3,Psen1,1.0
Duxbl3,Rai14,1.0
Duxbl3,Rbbp6,1.0
Duxbl3,Rhobtb3,1.0
Duxbl3,Slc14a2,1.0
Duxbl3,Slc2a2,1.0
Duxbl3,Stim2,1.0
Duxbl3,Sybu,1.0
Duxbl3,Tapt1,1.0
Duxbl3,Tmem131l,1.0
Duxbl3,Tmtc1,1.0
Duxbl3,Usp3,1.0
Duxbl3,Xirp2,1.0
Duxbl3,Zeb2,1.0
E2f1,Aars,1.0
E2f1,Abca1,1.0
E2f1,Acsl1,1.0
E2f1,Actr2,1.0
E2f1,Adh6b,1.0
E2f1,Ak3,1.0
E2f1,Alox5ap,1.0
E2f1,Ampd3,1.0
E2f1,Ankrd16,1.0
E2f1,Apaf1,1.0
E2f1,Ar,-1.0
E2f1,Arhgef17,1.0
E2f1,Arl10,1.0
E2f1,Armc8,1.0
E2f1,Ascc2,1.0
E2f1,Asf1b,1.0
E2f1,Atg10,1.0
E2f1,Atm,1.0
E2f1,Aurka,1.0
E2f1,Axin2,1.0
E2f1,B4galt1,1.0
E2f1,Bcl2,1.0
E2f1,Bdh1,1.0
E2f1,Bhlhe40,1.0
E2f1,Bin1,1.0
E2f1,Birc5,1.0
E2f1,Blvra,1.0
E2f1,Bmi1,1.0
E2f1,Bmp4,1.0
E2f1,Bnip3,1.0
E2f1,Brca1,1.0
E2f1,Brd2,1.0
E2f1,Casp7,1.0
E2f1,Casr,1.0
E2f1,Cbs,1.0
E2f1,Cbx5,1.0
E2f1,Ccna2,1.0
E2f1,Ccnd1,1.0
E2f1,Ccnd3,1.0
E2f1,Ccne1,1.0
E2f1,Ccne2,1.0
E2f1,Cd2ap,1.0
E2f1,Cd72,1.0
E2f1,Cdan1,1.0
E2f1,Cdc25a,1.0
E2f1,Cdc45,1.0
E2f1,Cdc6,1.0
E2f1,Cdca4,1.0
E2f1,Cdca7,1.0
E2f1,Cdh20,1.0
E2f1,Cdh5,1.0
E2f1,Cdk1,1.0
E2f1,Cdkn1a,1.0
E2f1,Cdkn1c,1.0
E2f1,Cdkn2c,1.0
E2f1,Cdt1,1.0
E2f1,Celf1,1.0
E2f1,Chka,1.0
E2f1,Clasp2,1.0
E2f1,Cldn23,1.0
E2f1,Cldn5,1.0
E2f1,Cnih4,1.0
E2f1,Coq2,1.0
E2f1,Csrnp3,1.0
E2f1,Ctnnbip1,1.0
E2f1,Ctnnd2,1.0
E2f1,Cul5,1.0
E2f1,Cux1,1.0
E2f1,Dapk2,1.0
E2f1,Dbf4,1.0
E2f1,Dcc,1.0
E2f1,Dclre1c,1.0
E2f1,Ddit4,1.0
E2f1,Dgki,1.0
E2f1,Dhfr,1.0
E2f1,Diras2,1.0
E2f1,Dnmt1,1.0
E2f1,Dpf2,1.0
E2f1,Dram1,1.0
E2f1,Dtl,1.0
E2f1,Dusp1,1.0
E2f1,Dusp4,1.0
E2f1,Dync1i2,1.0
E2f1,E2f3,1.0
E2f1,E2f6,1.0
E2f1,Ect2,1.0
E2f1,Egf,1.0
E2f1,Egfr,1.0
E2f1,Eif3a,1.0
E2f1,Enpep,1.0
E2f1,Ercc1,1.0
E2f1,Ercc8,1.0
E2f1,Etv4,1.0
E2f1,Eya2,1.0
E2f1,Fam184a,1.0
E2f1,Fanca,1.0
E2f1,Fancd2,1.0
E2f1,Fbxo43,1.0
E2f1,Fbxo5,1.0
E2f1,Fgfr1,1.0
E2f1,Fh1,1.0
E2f1,Fhit,-1.0
E2f1,Flt1,1.0
E2f1,Foxa2,1.0
E2f1,Foxm1,1.0
E2f1,Galc,1.0
E2f1,Gata3,1.0
E2f1,Gins3,1.0
E2f1,Gmnn,1.0
E2f1,Gnl3,1.0
E2f1,Gpr158,1.0
E2f1,Grik5,1.0
E2f1,H2bc21,1.0
E2f1,Hat1,1.0
E2f1,Hells,1.0
E2f1,Herpud1,1.0
E2f1,Hfe,1.0
E2f1,Hic1,1.0
E2f1,Hivep1,1.0
E2f1,Hmga1,1.0
E2f1,Hmga1b,1.0
E2f1,Hoxb9,1.0
E2f1,Hspa5,-1.0
E2f1,Hspd1,1.0
E2f1,Ier3,1.0
E2f1,Ift80,1.0
E2f1,Il12rb1,1.0
E2f1,Il1b,1.0
E2f1,Iqck,1.0
E2f1,Irf3,-1.0
E2f1,Irf4,1.0
E2f1,Isyna1,1.0
E2f1,Itgal,1.0
E2f1,Jph2,1.0
E2f1,Jun,1.0
E2f1,Kcng4,1.0
E2f1,Kcnj16,1.0
E2f1,Kcnj2,1.0
E2f1,Kcnk10,1.0
E2f1,Kdm4c,1.0
E2f1,Kdr,1.0
E2f1,Kif23,1.0
E2f1,Kif24,1.0
E2f1,Kif2c,1.0
E2f1,Klf10,1.0
E2f1,Krt75,1.0
E2f1,Lingo1,1.0
E2f1,Lmo1,1.0
E2f1,Lyplal1,1.0
E2f1,Map1lc3a,1.0
E2f1,Map2k6,1.0
E2f1,Map3k14,1.0
E2f1,Map3k5,1.0
E2f1,Mapk1,1.0
E2f1,Mapk8,1.0
E2f1,Mcm10,1.0
E2f1,Mcm5,1.0
E2f1,Mcm6,1.0
E2f1,Mcm7,1.0
E2f1,Mcm8,1.0
E2f1,Mcm9,1.0
E2f1,Mcmdc2,1.0
E2f1,Mcph1,1.0
E2f1,Mdm2,-1.0
E2f1,Mefv,1.0
E2f1,Meis1,1.0
E2f1,Memo1,1.0
E2f1,Mipep,1.0
E2f1,Mpped2,1.0
E2f1,Mpst,1.0
E2f1,Mras,1.0
E2f1,Mt1,1.0
E2f1,Muc4,1.0
E2f1,Mxi1,1.0
E2f1,Myb,1.0
E2f1,Mybl2,1.0
E2f1,Myc,1.0
E2f1,Mycn,1.0
E2f1,Myh10,1.0
E2f1,Ncoa3,1.0
E2f1,Ndc1,1.0
E2f1,Ndufab1,1.0
E2f1,Ndufaf6,1.0
E2f1,Nek4,1.0
E2f1,Nell2,1.0
E2f1,Nlrp5,1.0
E2f1,Nol9,1.0
E2f1,Npat,1.0
E2f1,Ntng2,1.0
E2f1,Oca2,1.0
E2f1,Osr1,1.0
E2f1,Pald1,1.0
E2f1,Pax2,1.0
E2f1,Pcbd2,1.0
E2f1,Pcna,1.0
E2f1,Pcsk6,1.0
E2f1,Pdk4,1.0
E2f1,Pdpn,1.0
E2f1,Pdxk,1.0
E2f1,Peg3,1.0
E2f1,Phldb1,1.0
E2f1,Pigu,1.0
E2f1,Pik3r5,1.0
E2f1,Plaur,1.0
E2f1,Plekhb1,1.0
E2f1,Plekhf2,1.0
E2f1,Plk1,1.0
E2f1,Plk4,1.0
E2f1,Pnrc2,-1.0
E2f1,Pola1,1.0
E2f1,Pola2,1.0
E2f1,Pold1,1.0
E2f1,Pole2,1.0
E2f1,Polr3a,1.0
E2f1,Pou2af1,1.0
E2f1,Pparg,1.0
E2f1,Ppp1r13b,1.0
E2f1,Ppp2r2d,1.0
E2f1,Prdm1,1.0
E2f1,Prim2,1.0
E2f1,Prkdc,1.0
E2f1,Ptpro,1.0
E2f1,Rab40c,1.0
E2f1,Racgap1,1.0
E2f1,Rad18,1.0
E2f1,Rad51,1.0
E2f1,Ralgds,1.0
E2f1,Rasgef1b,1.0
E2f1,Rasgrp1,1.0
E2f1,Rassf8,1.0
E2f1,Rb1,1.0
E2f1,Rbm38,1.0
E2f1,Rela,1.0
E2f1,Rfc2,1.0
E2f1,Rnf128,1.0
E2f1,Rrm1,1.0
E2f1,Rrm2,1.0
E2f1,Rrp1b,1.0
E2f1,Rtn4,1.0
E2f1,Rxrg,1.0
E2f1,Safb,1.0
E2f1,Scarf1,1.0
E2f1,Scn8a,1.0
E2f1,Sephs1,1.0
E2f1,Serpine1,-1.0
E2f1,Sez6l2,1.0
E2f1,Siah1a,1.0
E2f1,Siah1b,1.0
E2f1,Skp2,1.0
E2f1,Slc14a2,1.0
E2f1,Slc35f3,1.0
E2f1,Slc35g1,1.0
E2f1,Slc6a19,1.0
E2f1,Slx4,1.0
E2f1,Smarca5,1.0
E2f1,Sntb2,1.0
E2f1,Socs2,1.0
E2f1,Sp110,1.0
E2f1,Sp3,-1.0
E2f1,Spock1,1.0
E2f1,Sstr1,1.0
E2f1,St13,1.0
E2f1,Stam,1.0
